sub_id,char_id,sub_start_date,sub_type,sub_months,sub_size,price,num_hard_currency,num_soft_currency
1197152,7166,2018-06-01,hard,5,100,1.4331902210450738,9,10
1845439,7167,2018-04-01,balanced,4,500,3.3332133371792505,30,100
197713,7168,2018-02-01,soft,6,400,0.8195851638794502,12,120
23739,7169,2017-07-01,balanced,6,200,1.7740105359985983,12,40
1860463,7170,2018-01-01,hard,1,900,0.5630621606947951,81,90
1026584,7171,2017-05-01,hard,5,500,0.3363035708480919,45,50
1919994,7172,2017-04-01,balanced,3,800,3.9550148950373365,48,160
2447872,7173,2018-01-01,soft,5,500,3.731134819318174,15,150
2958263,7174,2017-07-01,balanced,2,400,3.6279662161981383,24,80
1884096,7175,2018-05-01,balanced,4,400,2.1953698345694237,24,80
1106550,7176,2017-10-01,soft,4,1000,2.1184404686161855,30,300
2349478,7177,2017-02-01,balanced,5,900,2.84176308640741,54,180
2305113,7178,2018-03-01,balanced,2,600,4.027363568109125,36,120
2151625,7179,2017-11-01,balanced,2,800,0.7513946987938289,48,160
415039,7180,2017-03-01,soft,4,100,10.955901304545542,3,30
1915682,7181,2017-11-01,soft,5,300,8.392422368205505,9,90
2983865,7182,2018-06-01,balanced,2,900,49.32962532105936,54,180
8303,7183,2018-04-01,balanced,5,200,1.2564637205393157,12,40
2101268,7184,2018-01-01,hard,6,500,1.4480399550725862,45,50
1348229,7185,2017-08-01,balanced,3,600,2.6089094544497318,36,120
2781156,7186,2017-09-01,hard,4,0,3.90857056627358,0,0
793626,7187,2018-06-01,hard,2,500,9.075324745499326,45,50
921488,7188,2017-05-01,soft,1,900,0.7631029340810246,27,270
43898,7189,2017-02-01,balanced,6,400,1.0670834833218696,24,80
397742,7190,2017-12-01,soft,4,600,19.01740234697841,18,180
567554,7191,2018-05-01,soft,5,300,0.3658778485150423,9,90
2861076,7192,2018-05-01,hard,5,200,0.5684817775617071,18,20
58068,7193,2017-11-01,balanced,6,200,12.107185160473298,12,40
155367,7194,2017-01-01,balanced,5,900,1.990850854075608,54,180
50377,7195,2017-06-01,balanced,2,400,4.262749349570104,24,80
2256418,7196,2018-01-01,hard,3,700,0.9278442570771743,63,70
473641,7197,2018-03-01,balanced,3,400,3.6004563232733187,24,80
695156,7198,2018-06-01,hard,1,900,1.7276398638019084,81,90
877213,7199,2017-07-01,soft,3,800,0.48517038503786064,24,240
877129,7200,2017-06-01,balanced,2,500,5.077992350180972,30,100
10522,7201,2018-04-01,soft,3,200,0.96635246348451,6,60
2116355,7202,2018-01-01,soft,4,100,5.500523530791659,3,30
1222767,7203,2017-07-01,hard,3,200,0.7556334617587105,18,20
1992238,7204,2017-05-01,balanced,3,500,7.176942969495729,30,100
749040,7205,2018-03-01,soft,3,500,1.8751194643717042,15,150
605460,7206,2017-05-01,soft,4,600,1.0055275566706423,18,180
817385,7207,2018-01-01,balanced,9,800,3.882596952295404,48,160
2584582,7208,2017-07-01,hard,4,500,11.560143167658326,45,50
1413988,7209,2017-04-01,balanced,5,400,0.5086523778177058,24,80
2124479,7210,2018-06-01,balanced,5,600,0.9687227068217861,36,120
1538917,7211,2017-08-01,soft,4,400,9.757239809237037,12,120
1940839,7212,2018-01-01,balanced,7,800,2.5787111722656353,48,160
556306,7213,2017-12-01,balanced,5,500,3.5030844612445766,30,100
167804,7214,2017-03-01,balanced,2,800,1.2696379802105875,48,160
2994565,7215,2017-01-01,balanced,5,1000,3.3687028506304335,60,200
1531747,7216,2017-05-01,soft,3,800,1.365383091830053,24,240
421549,7217,2018-02-01,balanced,2,100,0.8235362075023883,6,20
523984,7218,2017-04-01,hard,1,300,2.173519068980531,27,30
1001414,7219,2018-03-01,soft,1,600,0.5805270441566693,18,180
450284,7220,2017-10-01,hard,2,500,3.2192938431708287,45,50
1064187,7221,2018-02-01,balanced,1,800,2.107768960703063,48,160
1904645,7222,2018-04-01,soft,3,600,3.632803247856081,18,180
1899957,7223,2017-08-01,balanced,4,100,3.591689816199653,6,20
519055,7224,2018-06-01,balanced,6,600,6.219534135865419,36,120
1928979,7225,2017-04-01,balanced,7,500,2.0364232652690912,30,100
1261424,7226,2018-03-01,soft,1,500,11.318726815024068,15,150
467491,7227,2018-05-01,soft,5,100,4.482488449200864,3,30
512290,7228,2018-04-01,soft,4,500,2.4723656370186506,15,150
1433289,7229,2017-06-01,balanced,7,800,1.1046747045323886,48,160
1275783,7230,2017-09-01,soft,6,400,1.8904291531043322,12,120
552277,7231,2018-01-01,hard,8,300,1.3561025510653222,27,30
368440,7232,2017-05-01,hard,5,700,5.146891058805399,63,70
838290,7233,2017-05-01,balanced,1,400,1.8822609281445022,24,80
2867076,7234,2017-12-01,soft,4,400,3.1597858367882816,12,120
586673,7235,2018-01-01,soft,4,200,0.6131161547360039,6,60
2533397,7236,2018-02-01,balanced,2,900,2.0431146309714037,54,180
350005,7237,2017-11-01,soft,2,700,3.503367944093561,21,210
302960,7238,2017-07-01,balanced,3,300,1.0944079839608079,18,60
1941573,7239,2017-11-01,balanced,2,300,6.295266500647438,18,60
65953,7240,2017-06-01,balanced,2,500,1.7186281642813177,30,100
818023,7241,2017-05-01,soft,4,200,5.189773631862631,6,60
2091120,7242,2017-04-01,soft,4,600,5.4771414203488344,18,180
799446,7243,2017-03-01,hard,1,600,5.552891643395917,54,60
2471283,7244,2017-11-01,balanced,3,400,4.61073859639425,24,80
210147,7245,2017-09-01,hard,5,300,3.684634005169367,27,30
581772,7246,2018-04-01,balanced,7,100,1.1626144755882675,6,20
1386294,7247,2017-12-01,hard,3,800,7.331933901272693,72,80
886852,7248,2018-03-01,balanced,6,200,7.213385450827373,12,40
1917952,7249,2017-12-01,balanced,6,400,0.8625022250830939,24,80
1474845,7250,2017-05-01,balanced,1,500,27.33871418246642,30,100
1336650,7251,2017-03-01,balanced,5,400,18.767649575637225,24,80
1187684,7252,2017-02-01,balanced,4,600,10.727589885763075,36,120
1067247,7253,2018-02-01,balanced,5,600,2.1125173647366595,36,120
1403955,7254,2017-08-01,hard,4,1000,48.47102156974936,90,100
1455623,7255,2018-02-01,balanced,3,600,1.8510665777674529,36,120
2460179,7256,2017-09-01,soft,5,800,16.198241287882713,24,240
860215,7257,2017-02-01,hard,4,500,0.8090628552824461,45,50
2310941,7258,2018-02-01,soft,9,500,1.6786398678753631,15,150
1456448,7259,2017-10-01,balanced,3,500,1.7715608825640548,30,100
1846701,7260,2018-04-01,balanced,3,700,3.7303733935905776,42,140
654363,7261,2017-03-01,balanced,2,300,5.4370728581181025,18,60
2862360,7262,2017-05-01,hard,4,300,0.9209179884012628,27,30
1535223,7263,2017-03-01,hard,7,400,1.6641243178953,36,40
2864661,7264,2017-12-01,balanced,1,700,1.0759856078979855,42,140
327588,7265,2018-06-01,balanced,7,700,0.44452185059290494,42,140
1730592,7266,2017-09-01,balanced,2,300,1.3827686753725372,18,60
1507215,7267,2018-03-01,balanced,4,400,18.185366393657638,24,80
2605388,7268,2017-11-01,hard,2,400,1.4707368423690612,36,40
2199192,7269,2018-06-01,soft,5,600,4.5986003099908395,18,180
2306418,7270,2018-06-01,soft,6,500,1.807568759277727,15,150
1396141,7271,2017-03-01,balanced,1,800,15.937408232350606,48,160
413493,7272,2017-11-01,balanced,3,200,1.736488309060504,12,40
298995,7273,2017-03-01,soft,4,500,7.1525747921534775,15,150
1782896,7274,2018-02-01,balanced,3,300,1.5923780304041912,18,60
2971397,7275,2017-07-01,soft,3,200,0.6167371799672213,6,60
2414318,7276,2017-06-01,balanced,4,600,0.9987302259417611,36,120
1029965,7277,2018-01-01,soft,4,500,6.709680183168817,15,150
157634,7278,2017-04-01,hard,5,700,3.5064097791614395,63,70
2755228,7279,2017-03-01,hard,4,600,0.9042928600051486,54,60
1143665,7280,2018-02-01,hard,5,1100,4.033760322444718,99,110
422253,7281,2017-11-01,soft,2,500,2.7109676734470898,15,150
1226143,7282,2017-05-01,hard,6,300,9.550364697910508,27,30
2551094,7283,2018-01-01,soft,5,800,2.610455911681717,24,240
2850233,7284,2017-09-01,hard,4,500,3.5365197645969464,45,50
2680542,7285,2018-05-01,balanced,1,500,34.1394305944748,30,100
173571,7286,2018-02-01,balanced,2,800,2.0446019785938976,48,160
2262394,7287,2017-02-01,balanced,1,800,0.20480749106852317,48,160
2160194,7288,2018-04-01,soft,3,500,1.6976304890319098,15,150
398644,7289,2018-02-01,hard,4,900,2.3920363823370367,81,90
819084,7290,2017-01-01,balanced,6,300,5.098909237186776,18,60
407507,7291,2018-05-01,soft,2,200,3.2114496195847955,6,60
1853019,7292,2017-09-01,hard,5,600,3.074023023421456,54,60
1459210,7293,2017-03-01,balanced,5,300,1.304097445491877,18,60
1405043,7294,2017-06-01,hard,4,400,3.388260623997583,36,40
1806470,7295,2017-07-01,hard,1,200,0.2716608407032133,18,20
1487687,7296,2018-06-01,hard,1,500,1.3147750740242388,45,50
871043,7297,2017-06-01,balanced,3,100,1.347523461269383,6,20
89965,7298,2017-12-01,balanced,6,300,2.7686977517638782,18,60
374754,7299,2017-10-01,soft,3,200,1.826633757354743,6,60
1742969,7300,2018-03-01,balanced,2,600,1.3826094517496974,36,120
1664496,7301,2018-06-01,balanced,8,400,3.5165828596563427,24,80
642657,7302,2017-07-01,balanced,6,700,6.096121408307521,42,140
2220087,7303,2017-11-01,soft,5,300,6.031177856018822,9,90
2361920,7304,2017-06-01,soft,3,900,0.8256229805501644,27,270
360767,7305,2017-05-01,balanced,4,500,9.380724995308386,30,100
2693910,7306,2018-04-01,hard,5,500,17.748885578760827,45,50
1971760,7307,2017-04-01,balanced,6,700,0.3340767703680919,42,140
478663,7308,2018-06-01,soft,2,700,2.1829578447169498,21,210
108236,7309,2018-01-01,hard,3,200,5.107341482583138,18,20
641298,7310,2018-05-01,hard,4,700,6.736956036299672,63,70
2562527,7311,2018-04-01,balanced,5,100,5.086646752451011,6,20
688709,7312,2017-09-01,balanced,2,500,2.012666712416362,30,100
2815984,7313,2017-08-01,balanced,4,500,10.874558184159303,30,100
753542,7314,2018-04-01,balanced,3,800,2.8236749724382286,48,160
2493155,7315,2017-10-01,balanced,6,500,2.6506976847932626,30,100
195722,7316,2017-02-01,balanced,6,300,3.994495942583762,18,60
319671,7317,2018-01-01,soft,3,800,3.3941941490125727,24,240
1067148,7318,2017-01-01,balanced,4,500,1.386173287972098,30,100
2562436,7319,2017-06-01,balanced,4,1100,0.8534936542558326,66,220
1496696,7320,2017-09-01,soft,2,600,1.81070408182982,18,180
218559,7321,2017-10-01,balanced,2,500,4.85703004036646,30,100
962087,7322,2017-01-01,soft,6,700,2.1498739742635524,21,210
2998483,7323,2017-06-01,soft,2,200,75.37489774829756,6,60
882951,7324,2017-07-01,balanced,4,200,9.225192891512307,12,40
2264154,7325,2017-05-01,soft,3,700,0.8304734969285392,21,210
2692768,7326,2017-03-01,hard,4,400,1.2452788785588345,36,40
374628,7327,2017-04-01,balanced,3,300,2.7481142439603845,18,60
2010941,7328,2018-05-01,balanced,9,600,8.146980589719544,36,120
2458588,7329,2018-03-01,hard,3,800,2.1371037379481077,72,80
1481351,7330,2017-02-01,soft,5,400,0.7892836719393735,12,120
2272439,7331,2018-06-01,soft,4,300,1.8422125414531108,9,90
2275970,7332,2017-07-01,balanced,6,500,4.873043470599327,30,100
2373553,7333,2017-03-01,balanced,6,300,1.177385879656606,18,60
2616090,7334,2017-10-01,hard,6,400,2.3431687854502115,36,40
2078442,7335,2018-01-01,soft,3,600,9.488513516462197,18,180
2759924,7336,2017-06-01,balanced,2,700,2.9576855462833733,42,140
609662,7337,2017-01-01,balanced,6,600,1.679215801337958,36,120
1632270,7338,2017-12-01,balanced,3,200,5.3414022340618015,12,40
2196997,7339,2017-01-01,balanced,4,300,4.415448117272965,18,60
1968845,7340,2017-05-01,balanced,4,400,1.5447330463258695,24,80
2828067,7341,2017-05-01,balanced,3,300,0.3336950051328703,18,60
1610692,7342,2017-03-01,soft,5,600,2.306865115808867,18,180
618080,7343,2017-02-01,soft,7,500,1.2291084258167673,15,150
2278215,7344,2017-02-01,balanced,3,300,4.036395793018196,18,60
604079,7345,2017-10-01,balanced,4,400,4.218319144184769,24,80
2477716,7346,2017-03-01,balanced,3,400,21.239407150293186,24,80
2568841,7347,2018-03-01,balanced,8,300,1.2436631229301887,18,60
1458733,7348,2018-06-01,hard,4,300,2.1794207894848885,27,30
1750634,7349,2017-05-01,balanced,6,600,2.6553841110085328,36,120
644337,7350,2018-03-01,soft,4,1000,2.565321967174745,30,300
2677954,7351,2018-05-01,balanced,6,700,2.3709730241478106,42,140
2090320,7352,2018-03-01,balanced,2,300,1.0199755909953572,18,60
1291176,7353,2017-08-01,soft,6,300,10.294476355942288,9,90
2480375,7354,2017-05-01,hard,4,600,4.658102033955427,54,60
2092211,7355,2017-10-01,balanced,6,800,5.210202916345279,48,160
2623713,7356,2017-11-01,balanced,3,100,2.046408349047512,6,20
928445,7357,2017-06-01,balanced,6,200,1.9144364684633397,12,40
1697990,7358,2018-02-01,balanced,6,200,0.2934296849058141,12,40
2079345,7359,2017-10-01,hard,4,600,3.864643049386527,54,60
1161016,7360,2017-10-01,soft,5,400,22.93424124402976,12,120
1436179,7361,2018-03-01,balanced,4,800,0.9505152110518931,48,160
1669902,7362,2018-05-01,soft,3,800,3.4132136840470917,24,240
1511642,7363,2018-06-01,balanced,4,400,3.934858905348799,24,80
430227,7364,2017-04-01,soft,3,200,2.87944111015473,6,60
208078,7365,2017-08-01,balanced,7,0,2.9696996523290533,0,0
2848521,7366,2018-01-01,balanced,6,800,15.84194449375718,48,160
1007671,7367,2017-04-01,hard,1,500,4.740510022580547,45,50
790137,7368,2017-12-01,soft,2,300,10.578540396861014,9,90
2601995,7369,2017-02-01,balanced,7,600,6.439736724932525,36,120
1582692,7370,2017-08-01,balanced,3,600,7.021987392752506,36,120
2027953,7371,2017-10-01,soft,3,300,0.7488394620025528,9,90
2919762,7372,2017-07-01,soft,3,400,0.27039159731890333,12,120
1166693,7373,2018-06-01,soft,2,400,7.347274486354024,12,120
850439,7374,2018-02-01,balanced,4,600,1.5971579390795256,36,120
1159884,7375,2017-02-01,soft,2,500,0.09298399147383306,15,150
1810833,7376,2017-01-01,soft,5,500,1.832860283308268,15,150
1348635,7377,2017-06-01,balanced,6,300,0.4378597007585667,18,60
2974246,7378,2017-02-01,hard,2,300,1.713777633011364,27,30
1576910,7379,2017-10-01,balanced,4,300,0.3991202173946547,18,60
1391333,7380,2017-09-01,balanced,3,300,1.2423027550702443,18,60
2759000,7381,2017-11-01,balanced,2,400,7.700088141080513,24,80
128624,7382,2017-10-01,balanced,3,900,5.918412752296887,54,180
480713,7383,2017-07-01,hard,10,300,0.3133095788704253,27,30
980332,7384,2017-07-01,soft,9,300,3.9363594545984,9,90
2403514,7385,2017-03-01,balanced,5,900,1.514369677175163,54,180
891079,7386,2018-03-01,balanced,1,300,13.274619918695329,18,60
379983,7387,2018-04-01,hard,2,200,3.3415441433121678,18,20
481419,7388,2017-03-01,hard,4,300,12.421557445841874,27,30
1919429,7389,2017-10-01,balanced,7,500,2.220186274743126,30,100
39049,7390,2018-06-01,hard,4,700,1.4535517781612977,63,70
449075,7391,2017-12-01,soft,4,600,0.27214799122359,18,180
2304305,7392,2017-01-01,balanced,3,700,2.6367295801054524,42,140
581566,7393,2017-06-01,soft,6,300,3.3219605779849206,9,90
2102042,7394,2017-04-01,hard,5,200,8.652131368903783,18,20
2178544,7395,2017-12-01,balanced,5,600,14.84854241622133,36,120
905386,7396,2017-10-01,soft,6,0,1.776633995263795,0,0
2090989,7397,2017-07-01,balanced,4,800,2.359637042701051,48,160
1047362,7398,2017-03-01,hard,5,200,4.312486594239216,18,20
2197331,7399,2018-03-01,balanced,3,700,2.803625313273592,42,140
1399867,7400,2017-04-01,balanced,1,500,8.009878944611916,30,100
1169956,7401,2017-12-01,soft,6,400,3.007937735574915,12,120
1877330,7402,2018-06-01,soft,5,100,2.189029460811913,3,30
14996,7403,2018-02-01,hard,6,200,5.796635097215643,18,20
2445508,7404,2017-08-01,balanced,2,600,7.043656648045124,36,120
2258590,7405,2017-01-01,balanced,4,200,0.6873359317886333,12,40
1515181,7406,2018-05-01,soft,4,400,1.463198001264832,12,120
748435,7407,2017-03-01,balanced,6,600,5.63158020460724,36,120
2338131,7408,2017-12-01,hard,2,100,3.4289336392440535,9,10
1147463,7409,2017-10-01,balanced,3,500,4.830519728193363,30,100
1175617,7410,2017-02-01,balanced,1,500,1.286799732138696,30,100
1907418,7411,2018-02-01,hard,6,200,1.566496716599417,18,20
23592,7412,2017-12-01,balanced,9,400,1.2136686088349524,24,80
646387,7413,2017-01-01,hard,2,300,3.2089031304113833,27,30
1682286,7414,2018-05-01,hard,5,200,0.5703520374476343,18,20
2798864,7415,2017-02-01,soft,4,500,4.032184430796798,15,150
1070045,7416,2018-03-01,soft,4,300,2.2675680909999683,9,90
2656493,7417,2017-04-01,balanced,7,400,3.565530716056236,24,80
2312183,7418,2017-03-01,balanced,6,200,18.74409211477146,12,40
458951,7419,2017-05-01,hard,10,500,2.902438642337485,45,50
806507,7420,2017-02-01,soft,0,700,2.332169933377516,21,210
1033546,7421,2017-10-01,soft,5,200,4.680871347236834,6,60
1065489,7422,2017-04-01,balanced,1,700,9.937560690100925,42,140
1034635,7423,2017-12-01,soft,4,500,3.165032816139445,15,150
994681,7424,2018-04-01,soft,2,500,6.010466441034006,15,150
890375,7425,2017-08-01,balanced,4,500,5.522635748476501,30,100
1681913,7426,2018-05-01,hard,3,500,1.2094503192354955,45,50
1108945,7427,2017-02-01,soft,3,300,5.147976104154941,9,90
2828085,7428,2017-09-01,soft,4,400,4.443871793451276,12,120
424343,7429,2018-06-01,soft,7,600,2.6873367046844385,18,180
1738757,7430,2018-02-01,soft,3,200,2.747927431027744,6,60
1400657,7431,2017-11-01,balanced,5,800,1.2159534533585572,48,160
1096750,7432,2018-02-01,balanced,4,600,6.882615814122716,36,120
620338,7433,2018-02-01,soft,3,400,5.867466079746814,12,120
1565336,7434,2017-01-01,soft,3,400,8.645783583125269,12,120
2955965,7435,2018-06-01,hard,8,400,2.618008119606917,36,40
1951638,7436,2018-02-01,balanced,3,300,13.606257797940978,18,60
2649281,7437,2017-09-01,soft,2,600,4.879428293258306,18,180
2329810,7438,2017-03-01,balanced,2,300,0.4739843076752105,18,60
103013,7439,2018-01-01,soft,2,400,5.558157755546085,12,120
18304,7440,2017-05-01,hard,5,700,1.2064198641287933,63,70
2854674,7441,2017-12-01,balanced,4,500,1.2846289038242173,30,100
1838520,7442,2017-05-01,balanced,3,500,0.998819334453297,30,100
1336789,7443,2018-03-01,hard,5,200,2.0798242272007905,18,20
340089,7444,2018-01-01,balanced,5,600,1.5085730122288576,36,120
1909521,7445,2017-02-01,hard,4,800,4.159003249589077,72,80
1531037,7446,2017-10-01,balanced,6,200,21.77369307022568,12,40
1269622,7447,2017-07-01,soft,5,800,0.35152006591881907,24,240
14275,7448,2017-03-01,balanced,2,400,3.0376708489106004,24,80
951805,7449,2017-03-01,soft,5,1000,1.213357430967933,30,300
142589,7450,2017-10-01,balanced,2,1100,10.14093626198114,66,220
1246908,7451,2017-06-01,hard,6,300,1.1760809205904013,27,30
651674,7452,2018-03-01,balanced,3,500,1.165181193738689,30,100
474298,7453,2017-07-01,balanced,4,600,4.160575298587515,36,120
1291128,7454,2017-05-01,balanced,7,700,1.4982711616846625,42,140
2759032,7455,2018-02-01,soft,7,700,6.038705803639202,21,210
639278,7456,2017-11-01,soft,3,300,7.484959574132468,9,90
1712470,7457,2018-03-01,hard,4,400,7.382376106566434,36,40
1825284,7458,2017-07-01,soft,9,700,1.6916817601182264,21,210
944041,7459,2017-06-01,hard,3,600,9.096604228554376,54,60
1311066,7460,2017-08-01,hard,6,500,1.0711750260490207,45,50
1650368,7461,2018-03-01,hard,11,600,4.541465291058716,54,60
1276547,7462,2018-05-01,soft,5,300,1.1478141069587882,9,90
2404436,7463,2018-05-01,balanced,3,300,2.912974655914153,18,60
2788555,7464,2018-02-01,hard,2,900,0.22893564584792492,81,90
35453,7465,2018-05-01,hard,1,300,1.6703536645306665,27,30
2921256,7466,2017-07-01,hard,2,800,0.8699734037844865,72,80
126522,7467,2017-05-01,hard,2,500,2.874486527662036,45,50
1041071,7468,2017-08-01,balanced,6,400,7.498468492459581,24,80
154965,7469,2018-02-01,hard,2,400,1.9347933454758162,36,40
1224076,7470,2018-02-01,balanced,0,700,0.7333841629997293,42,140
2800026,7471,2017-03-01,soft,2,700,3.0886275290283725,21,210
582320,7472,2018-02-01,balanced,3,400,0.9032928542843114,24,80
284168,7473,2017-02-01,soft,6,500,1.57616092429187,15,150
1454277,7474,2017-10-01,hard,6,300,2.646465944392103,27,30
700061,7475,2018-02-01,soft,7,700,1.4080682214330174,21,210
1543571,7476,2017-10-01,balanced,3,700,3.358492544916627,42,140
54760,7477,2017-04-01,soft,1,300,7.978683414391312,9,90
1698392,7478,2017-12-01,balanced,7,300,1.3876896690066374,18,60
892931,7479,2017-03-01,balanced,4,900,1.4668628741651577,54,180
935906,7480,2017-05-01,hard,2,300,0.2689561447632342,27,30
2720520,7481,2018-05-01,balanced,5,600,2.457138153583999,36,120
1562185,7482,2018-01-01,balanced,4,900,1.0063650145132401,54,180
146738,7483,2017-06-01,balanced,4,400,1.032255540510439,24,80
505788,7484,2017-08-01,balanced,1,300,16.727142695697015,18,60
2632090,7485,2018-02-01,hard,5,300,2.7787016047357844,27,30
43965,7486,2017-11-01,balanced,6,500,4.705808825270153,30,100
2788950,7487,2018-05-01,balanced,5,900,1.1077925583467287,54,180
1909347,7488,2017-06-01,soft,4,800,11.742147026861534,24,240
1157900,7489,2018-02-01,balanced,3,300,11.015884777590308,18,60
1654641,7490,2017-12-01,hard,3,300,9.649821821626206,27,30
2533493,7491,2017-09-01,balanced,3,300,0.8120284350094226,18,60
1601221,7492,2018-01-01,balanced,4,600,6.015677949013126,36,120
2202690,7493,2018-05-01,hard,2,500,1.2633594342827923,45,50
2446999,7494,2017-12-01,hard,6,500,3.1132481505296683,45,50
1009791,7495,2018-05-01,soft,6,500,1.2653383552476152,15,150
2289514,7496,2017-09-01,balanced,2,1000,2.3597821839966957,60,200
2313926,7497,2017-11-01,balanced,1,400,1.183088746745713,24,80
1447386,7498,2017-09-01,hard,3,400,0.9536459611486376,36,40
1066836,7499,2017-09-01,soft,4,900,7.886086257983979,27,270
621596,7500,2017-08-01,balanced,1,400,0.5106345240053313,24,80
2940885,7501,2017-02-01,balanced,5,400,5.681305724367906,24,80
1269966,7502,2017-01-01,hard,2,1200,6.556966931344647,108,120
1910571,7503,2018-06-01,soft,7,1000,11.56765964654787,30,300
1739256,7504,2017-10-01,balanced,3,200,1.0030929106266817,12,40
1622797,7505,2017-12-01,hard,6,600,4.723977311985797,54,60
1086628,7506,2018-06-01,balanced,3,100,3.9302522240826883,6,20
2585916,7507,2017-06-01,balanced,5,500,5.67092326319352,30,100
285227,7508,2017-08-01,soft,6,400,2.007267626622716,12,120
1185384,7509,2017-11-01,hard,3,200,6.035766739269327,18,20
1839755,7510,2017-06-01,soft,3,500,6.779678253726737,15,150
468043,7511,2017-06-01,soft,5,300,1.8281430922739668,9,90
2320738,7512,2017-01-01,balanced,2,400,5.077268459332234,24,80
2397116,7513,2018-03-01,soft,5,600,18.095275076763077,18,180
2325374,7514,2018-02-01,soft,5,800,3.720213649975545,24,240
67945,7515,2017-03-01,soft,2,400,2.7568663098406017,12,120
422033,7516,2017-07-01,soft,2,400,1.8036636040781018,12,120
1714389,7517,2017-01-01,soft,3,700,8.557421660224787,21,210
2949100,7518,2017-03-01,balanced,4,300,2.0652112872561514,18,60
2840814,7519,2017-08-01,balanced,1,600,0.06226357578837608,36,120
2380509,7520,2018-03-01,balanced,2,100,12.384779633313077,6,20
859498,7521,2017-07-01,hard,0,400,12.028557820680627,36,40
1453746,7522,2018-01-01,hard,3,500,3.8377516596014116,45,50
717968,7523,2017-12-01,hard,5,500,2.528543646339063,45,50
2022574,7524,2018-03-01,balanced,3,400,1.8570865312094658,24,80
2589650,7525,2018-01-01,balanced,10,200,2.6156636673895814,12,40
2939525,7526,2017-09-01,balanced,2,400,1.9842425693069574,24,80
765129,7527,2018-01-01,balanced,4,400,0.6891717623302874,24,80
914912,7528,2017-06-01,soft,5,400,4.333418335663936,12,120
2665232,7529,2017-04-01,hard,8,1200,1.8949505094131918,108,120
455685,7530,2017-01-01,hard,3,600,3.8876357800929475,54,60
126480,7531,2017-02-01,soft,6,700,0.7276066490465194,21,210
498190,7532,2017-09-01,hard,6,600,19.672271967412687,54,60
2952760,7533,2017-07-01,soft,7,200,1.0322348967367505,6,60
1259448,7534,2017-03-01,soft,6,1200,1.4694880459296646,36,360
1643927,7535,2018-02-01,balanced,7,900,1.6359915118901605,54,180
183975,7536,2017-04-01,balanced,2,400,0.17092984284280485,24,80
1113388,7537,2017-08-01,hard,4,600,1.3561730652542632,54,60
2417686,7538,2017-11-01,balanced,4,800,14.029752876929914,48,160
1023489,7539,2018-04-01,hard,4,200,0.49256076078539923,18,20
2629471,7540,2017-08-01,balanced,3,700,1.4185251142725548,42,140
2594163,7541,2017-08-01,soft,3,400,0.7441129747052124,12,120
188246,7542,2017-05-01,hard,7,900,4.3266402626669445,81,90
296800,7543,2017-08-01,soft,4,400,9.78880930683596,12,120
2000506,7544,2017-02-01,balanced,4,900,0.819696455858052,54,180
359129,7545,2018-01-01,balanced,4,500,0.5787658046760196,30,100
2911281,7546,2017-10-01,soft,8,100,3.6508021227396235,3,30
2113776,7547,2018-01-01,soft,2,600,1.1017572432630054,18,180
2540929,7548,2017-04-01,balanced,4,500,1.017655357982937,30,100
1561680,7549,2018-01-01,soft,1,400,1.1995167147975825,12,120
2049552,7550,2017-03-01,hard,2,600,0.5135665890818019,54,60
1255039,7551,2017-12-01,balanced,3,200,7.061818830780966,12,40
696173,7552,2017-12-01,hard,5,800,2.1501452015559357,72,80
1761070,7553,2017-04-01,balanced,2,700,13.488563639924044,42,140
1936255,7554,2017-05-01,hard,1,500,8.943841405941257,45,50
433455,7555,2017-08-01,soft,5,300,1.8164373849420865,9,90
1415936,7556,2017-12-01,balanced,7,400,9.40534725875573,24,80
2761821,7557,2017-08-01,hard,4,300,7.328753016884917,27,30
520952,7558,2017-04-01,hard,1,900,2.403659577472738,81,90
2689604,7559,2018-01-01,balanced,5,600,1.3585984315667767,36,120
1384813,7560,2017-03-01,hard,5,500,4.153245303502164,45,50
1011852,7561,2017-05-01,soft,5,600,13.588445904870797,18,180
2736824,7562,2017-10-01,hard,3,700,0.24687208800393937,63,70
851741,7563,2017-05-01,hard,3,200,5.042208945770281,18,20
2065609,7564,2018-03-01,soft,2,700,4.876297514157215,21,210
1908535,7565,2018-06-01,balanced,4,400,7.035103667052216,24,80
2646746,7566,2017-01-01,hard,3,400,3.3929181365517675,36,40
276573,7567,2017-02-01,balanced,4,500,3.295854351176728,30,100
1439226,7568,2017-07-01,balanced,5,500,1.4671202106490187,30,100
355841,7569,2018-05-01,soft,2,400,2.0639268987880595,12,120
155524,7570,2017-10-01,hard,6,900,3.4424188841663574,81,90
2504128,7571,2018-02-01,soft,3,400,3.5489747266276455,12,120
126410,7572,2018-04-01,balanced,3,200,4.852480037674466,12,40
313475,7573,2018-05-01,balanced,2,400,2.9144552375123185,24,80
729477,7574,2017-01-01,soft,3,300,23.11618808862037,9,90
2381733,7575,2017-05-01,hard,5,200,0.8898472180082847,18,20
1707225,7576,2017-12-01,balanced,5,600,1.396269396764069,36,120
911911,7577,2017-12-01,hard,7,300,3.1101262951627353,27,30
2270404,7578,2017-03-01,hard,3,300,1.0125404921063197,27,30
853646,7579,2017-03-01,balanced,4,100,4.04694980176896,6,20
